order_id,sale_date,sku,product_name,category,customer_name,region,quantity,unit_price,revenue,cost,sales_rep
ORD-9163859,05-Jan-2023,SKU-026,Food & Beverage Item SKU-026,Food & Beverage,Ramirez-Bean,North,29,55.08,1597.32,972.76,Amanda Costa
ORD-3873313,26-Oct-2023,SKU-023,Office Supplies Item SKU-023,Office Supplies,Rodriguez-Johnson,North,11,19.97,219.67,111.7,Michael Berry
ORD-2406225,2023-05-28,SKU-014,Electronics Item SKU-014,Electronics,Hickman Ltd,East,28,908.41,25435.48,13389.61,Shawn Ortiz
ORD-9999580,2023-03-23,SKU-020,Food & Beverage Item SKU-020,Food & Beverage,Nolan-Flynn,East,-49,4.59,224.91,152.01,Kerri Brown
ORD-8219379,29-Nov-2023,SKU-015,Furniture Item SKU-015,Furniture,"Smith, Montoya and Evans",East,14,853.53,11949.42,6019.6,Austin Huff
ORD-8650871,10/20/2023,SKU-011,Office Supplies Item SKU-011,Office Supplies,"Turner, Riggs and Roman",West,46,50.96,2344.16,1086.84,Christopher Bell
ORD-9782090,28-Apr-2023,SKU-016,Furniture Item SKU-016,FURNITURE,Johnson-Rogers,Central,43,304.32,13085.76,6465.67,Justin Carr
ORD-8374199,2023-05-29,SKU-015,Furniture Item SKU-015,Furniture,,North,3,565.49,1696.47,782.18,Maria Thompson
ORD-6051720,15/10/2023,SKU-098,Office Supplies Item SKU-098,Office Supplies,"Garcia, Humphrey and Baker",West,47,38.82,1824.54,1798.96,Jonathan Wright
ORD-7436129,2023-09-24,SKU-035,Clothing Item SKU-035,Clothing,Hooper PLC,Central,28,173.24,4850.72,2063.31,Tammy Riley
ORD-3693557,05/04/2023,SKU-034,Furniture Item SKU-034,furniture,"Wright, Garcia and Deleon",Central,21,627.58,13179.18,6651.75,Nicholas Anderson
ORD-1768727,13-Jan-2023,SKU-013,Electronics Item SKU-013,Electronics,Smith PLC,West,16,1052.04,16832.64,7808.27,Stacy Fitzgerald
ORD-2519356,07/29/2023,SKU-021,Furniture Item SKU-021,Furniture,Davis and Sons,North,48,80.06,3842.88,1817.23,Leslie Mathis
ORD-1454123,2023-03-25,SKU-020,Food & Beverage Item SKU-020,FOOD & BEVERAGE,Walker Ltd,Central,21,36.91,775.11,489.42,Kristen Davis
ORD-9293739,06/05/2023,SKU-006,Furniture Item SKU-006,Furniture,Harrell LLC,Central,24,235.31,5647.44,2904.32,Kristen Juarez
ORD-3668415,2023-02-28,SKU-008,Food & Beverage Item SKU-008,Food & Beverage,Novak and Sons,South,30,54.55,1636.5,1070.02,Nathan Williams
ORD-7800818,2023-07-01,SKU-099,Office Supplies Item SKU-099,Office Supplies,Gonzalez Group,North,40,79.54,3181.6,3063.62,Seth Sims
ORD-2542796,07/10/2023,SKU-020,Food & Beverage Item SKU-020,Food & Beverage,George Group,West,40,17.33,693.2,349.62,Laura Vargas
ORD-4912003,14/09/2023,SKU-005,Furniture Item SKU-005,furniture,"Harvey, Davis and Crane",South,19,704.77,13390.63,5671.47,Jill Ramirez
ORD-3182597,01-Apr-2023,SKU-098,Office Supplies Item SKU-098,office supplies,Gonzalez Group,South,93,80.33,7470.69,7322.65,Melissa Sparks
ORD-2140599,2023-05-26,SKU-025,Office Supplies Item SKU-025,Office Supplies,Howell and Sons,South,45,129.33,5819.85,2474.06,Kayla Rodriguez
ORD-6973457,09/07/2023,SKU-001,Electronics Item SKU-001,Electronics,Mccarthy Inc,North,42,177.97,7474.74,3923.25,Linda Williams
ORD-7893107,02/01/2023,SKU-025,Office Supplies Item SKU-025,Office Supplies,Hernandez Inc,West,17,14.65,249.05,,William Anderson
ORD-5490854,09/02/2023,SKU-037,Electronics Item SKU-037,Electronics,Medina-Navarro,South,38,723.31,27485.78,,Kelly Vaughn
ORD-4586794,15/08/2023,SKU-006,Furniture Item SKU-006,furniture,White-Estes,North,28,771.77,21609.56,10203.37,Amy Yates
ORD-6816951,10/22/2023,SKU-025,Office Supplies Item SKU-025,Office Supplies,Harrell LLC,South,7,56.04,392.28,197.22,Ashley James
ORD-2939974,14/06/2023,SKU-033,Furniture Item SKU-033,Furniture,Williams and Sons,Central,26,175.72,4568.72,2058.1,Elizabeth Montgomery
ORD-1822825,26-Sep-2023,SKU-031,Clothing Item SKU-031,Clothing,Gray Group,Central,13,155.25,2018.25,1001.26,Natasha Wall
ORD-5291430,01/09/2023,SKU-014,Electronics Item SKU-014,Electronics,Hooper PLC,South,24,209.93,5038.32,2826.92,Lisa Wheeler
ORD-2177010,26/09/2023,SKU-015,Furniture Item SKU-015,Furniture,Ramirez Group,South,31,204.28,6332.68,2811.78,Angela Gonzalez
ORD-5413309,2023-11-11,SKU-010,Food & Beverage Item SKU-010,FOOD & BEVERAGE,"Martin, Rose and Obrien",North,19,4.77,90.63,47.25,Jeffrey Bean
ORD-5175968,01/23/2023,SKU-098,Office Supplies Item SKU-098,OFFICE SUPPLIES,Medina-Navarro,East,67,33.94,2273.98,2250.94,Ruben Chambers MD
ORD-2863712,16-Jun-2023,SKU-032,Clothing Item SKU-032,Clothing,"Mccall, Hanson and Alvarado",East,8,30.29,242.32,94.51,Nicole Miller
ORD-4370644,09/20/2023,SKU-016,Furniture Item SKU-016,Furniture,"Miller, Hernandez and Reyes",Central,45,844.19,37988.55,21907.66,Barry Hicks
ORD-9366064,05/20/2023,SKU-035,Clothing Item SKU-035,CLOTHING,"Hensley, Powell and David",West,50,249.19,12459.5,4284.17,Kevin Burch
ORD-6837300,2023-02-18,SKU-012,Electronics Item SKU-012,Electronics,"Williams, Johnson and Wright",Central,16,502.58,8041.28,5139.48,Jessica Conrad
ORD-6825384,2023-02-06,SKU-015,Furniture Item SKU-015,FURNITURE,"Burke, Martinez and Riggs",North,34,440.0,14960.0,8666.91,Jennifer Russo
ORD-6134852,01-Jan-2023,SKU-009,Electronics Item SKU-009,Electronics,"Tran, Jordan and Williams",West,20,714.71,14294.2,7258.42,Alisha Malone
ORD-5277631,18/08/2023,SKU-029,Furniture Item SKU-029,Furniture,"Shields, Cochran and Adams",North,25,666.01,16650.25,6707.09,Sandra Kim
ORD-4159672,2023-09-15,SKU-006,Furniture Item SKU-006,Furniture,Reed Group,North,10,481.12,4811.2,2713.61,Stephanie Costa
ORD-9551086,21-Apr-2023,SKU-016,Furniture Item SKU-016,Furniture,"Mcclure, Ward and Lee",South,17,585.76,9957.92,5833.5,Jason Maldonado
ORD-9634736,09/09/2023,SKU-033,Furniture Item SKU-033,Furniture,"Miller, Hernandez and Reyes",North,9,115.44,1038.96,491.14,Vanessa Harris
ORD-6803214,06/15/2023,SKU-016,Furniture Item SKU-016,Furniture,Donovan-Harris,Central,34,601.43,20448.62,11335.91,James Fisher
ORD-7244866,08/17/2023,SKU-031,Clothing Item SKU-031,CLOTHING,Cortez LLC,South,16,246.57,,1517.73,Megan Hardin
ORD-9761958,08-Apr-2023,SKU-036,Electronics Item SKU-036,Electronics,,North,15,151.37,2270.55,1420.31,Charles Hurley
ORD-8654520,08/25/2023,SKU-022,Food & Beverage Item SKU-022,Food & Beverage,Dickson-Brady,South,5,78.29,391.45,265.48,Courtney Wilson
ORD-8580838,11-Jun-2023,SKU-007,Electronics Item SKU-007,Electronics,Walker-Jones,East,12,313.21,3758.52,1959.24,Julia Howe
ORD-3595219,25/02/2023,SKU-018,Food & Beverage Item SKU-018,FOOD & BEVERAGE,"Watts, Robinson and Nguyen",Central,46,15.26,701.96,364.88,Brittany Weaver
ORD-7138923,2023-05-30,SKU-024,Furniture Item SKU-024,Furniture,"Simmons, Meadows and Griffin",East,18,417.12,7508.16,3366.56,Noah Wu
ORD-2504422,10-Jun-2023,SKU-021,Furniture Item SKU-021,Furniture,"Mcdaniel, Bentley and Mclaughlin",South,33,877.75,28965.75,15967.65,Valerie Kim
ORD-7412776,08/25/2023,SKU-037,Electronics Item SKU-037,Electronics,Blake and Sons,North,9,853.48,7681.32,3645.44,Colin Mckay
ORD-1152195,20-Mar-2023,SKU-021,Furniture Item SKU-021,Furniture,George Group,East,38,531.87,20211.06,8500.31,Jeremy Li
ORD-7783360,2023-02-15,SKU-023,Office Supplies Item SKU-023,Office Supplies,Cortez LLC,South,25,73.83,1845.75,999.6,Melissa Moore
ORD-9794923,29-Oct-2023,SKU-017,Food & Beverage Item SKU-017,Food & Beverage,Abbott-Munoz,North,50,17.2,860.0,555.56,Emily Perez
ORD-8720695,2023-10-18,SKU-027,Clothing Item SKU-027,Clothing,"Edwards, Baker and Anderson",North,43,80.46,3459.78,1480.7,Scott Delgado
ORD-3490407,27-May-2023,SKU-036,Electronics Item SKU-036,Electronics,"Hoffman, Baker and Richards",North,16,452.58,7241.28,3969.44,Dustin Williams
ORD-2828260,16-May-2023,SKU-013,Electronics Item SKU-013,Electronics,"Brown, Valdez and Lucas",South,16,287.8,4604.8,2258.9,Christopher Owens
ORD-5736323,05-Sep-2023,SKU-027,Clothing Item SKU-027,Clothing,Riggs PLC,Central,31,57.0,1767.0,727.68,Emily Miller
ORD-8891729,09/13/2023,SKU-030,Office Supplies Item SKU-030,Office Supplies,Mitchell-Jordan,West,46,105.52,4853.92,2408.96,Karen Crane
ORD-9264138,15/11/2023,SKU-025,Office Supplies Item SKU-025,Office Supplies,"Evans, Stewart and Walton",South,25,27.25,681.25,303.72,Jared Morris
ORD-5584551,09-Oct-2023,SKU-034,Furniture Item SKU-034,Furniture,Galloway-Wyatt,East,38,212.51,8075.38,4246.05,Franklin Ruiz
ORD-4773511,2023-09-26,SKU-030,Office Supplies Item SKU-030,Office Supplies,"Flowers, Martin and Kelly",Central,35,18.34,641.9,292.68,Joel Chandler
ORD-3586532,18/05/2023,SKU-038,Office Supplies Item SKU-038,Office Supplies,"Ferrell, Jones and Lewis",South,7,86.85,607.95,302.49,Carrie Dean
ORD-6526199,10/02/2023,SKU-011,Office Supplies Item SKU-011,Office Supplies,Meadows PLC,South,47,67.18,3157.46,1182.84,Sandra Hall
ORD-6577035,12/11/2023,SKU-031,Clothing Item SKU-031,CLOTHING,White-Green,West,30,115.32,3459.6,1146.7,Susan Johnson
ORD-6382489,2023-06-18,SKU-024,Furniture Item SKU-024,Furniture,"Lawson, Morris and Ramos",West,26,335.87,,4873.48,William Garcia
ORD-5952694,09/11/2023,SKU-036,Electronics Item SKU-036,Electronics,Burton Ltd,West,28,495.96,13886.88,6594.54,Patricia Wilson
ORD-5258198,05/05/2023,SKU-019,Electronics Item SKU-019,electronics,"Reid, Ferguson and Sanchez",North,12,597.21,7166.52,4553.89,Samantha Rogers
ORD-6846010,03/04/2023,SKU-022,Food & Beverage Item SKU-022,Food & Beverage,Rodriguez LLC,East,15,56.44,846.6,474.52,Richard Gray
ORD-4710242,07-Jan-2023,SKU-028,Electronics Item SKU-028,Electronics,Gray-Mayo,West,21,1173.74,,14416.94,Johnny Cox
ORD-8534223,2023-01-08,SKU-021,Furniture Item SKU-021,Furniture,Dudley Group,Central,17,857.84,14583.28,6828.91,Nicholas Davis
ORD-6402451,2023-11-22,SKU-028,Electronics Item SKU-028,Electronics,Hill Inc,North,-1,1043.5,1043.5,504.97,Timothy Daniel
ORD-1846934,04/07/2023,SKU-028,Electronics Item SKU-028,Electronics,"Rodriguez, Brennan and Garrison",North,14,1005.87,14082.18,8191.17,Bryan Munoz
ORD-8940739,22-Jul-2023,SKU-016,Furniture Item SKU-016,Furniture,"Hoffman, Baker and Richards",Central,29,224.36,6506.44,3854.51,Bobby Moore
ORD-3208458,11-Mar-2023,SKU-031,Clothing Item SKU-031,Clothing,Chambers and Sons,West,43,115.46,4964.78,2027.2,Adriana Ward
ORD-3513725,01/01/2023,SKU-012,Electronics Item SKU-012,ELECTRONICS,"Baker, Mason and White",West,8,1135.01,9080.08,5300.53,Aaron Parker
ORD-7653465,05-Jul-2023,SKU-016,Furniture Item SKU-016,Furniture,Vargas Ltd,South,16,249.13,3986.08,2316.51,Michael Johnson
ORD-4534635,06/01/2023,SKU-020,Food & Beverage Item SKU-020,Food & Beverage,"Rodriguez, Brennan and Garrison",Central,30,11.63,348.9,229.54,Donald Hobbs
ORD-4787417,2023-12-15,SKU-006,Furniture Item SKU-006,FURNITURE,"Wood, Hunter and Peterson",West,25,489.48,12237.0,5163.53,Shannon Jacobson
ORD-4752266,2023-12-26,SKU-037,Electronics Item SKU-037,ELECTRONICS,"Holmes, Williams and Wright",East,48,1141.94,,30731.94,Angel Matthews
ORD-1394564,2023-06-03,SKU-005,Furniture Item SKU-005,Furniture,"Sanchez, Wheeler and Harvey",South,19,642.62,12209.78,7288.14,Daisy Simpson
ORD-7754401,10/11/2023,SKU-098,Office Supplies Item SKU-098,office supplies,Manning Group,East,55,7.78,427.9,407.61,Shari Faulkner
ORD-3177667,06/09/2023,SKU-001,Electronics Item SKU-001,Electronics,Ramirez Group,South,2,708.07,1416.14,821.96,Daniel Fox
ORD-1966769,05/08/2023,SKU-027,Clothing Item SKU-027,Clothing,"Johnston, Sanchez and Kennedy",East,18,112.82,2030.76,901.77,Tracy Grant
ORD-6748005,02-Apr-2023,SKU-033,Furniture Item SKU-033,Furniture,Henderson-Bernard,South,3,764.78,2294.34,1365.84,Lisa Ford
ORD-8439765,06/13/2023,SKU-025,Office Supplies Item SKU-025,Office Supplies,,North,23,145.67,3350.41,1405.59,Kelly George
ORD-8886588,2023-04-16,SKU-008,Food & Beverage Item SKU-008,Food & Beverage,Chapman and Sons,West,6,49.95,299.7,167.66,Kevin Fernandez
ORD-7172964,09/04/2023,SKU-029,Furniture Item SKU-029,FURNITURE,"Carroll, Sullivan and Bass",West,15,839.65,12594.75,6959.76,Margaret Graham
ORD-9951610,06/06/2023,SKU-015,Furniture Item SKU-015,furniture,Doyle Ltd,South,44,595.06,26182.64,11101.32,Amanda Lee
ORD-4626649,17/01/2023,SKU-006,Furniture Item SKU-006,Furniture,Novak PLC,South,44,468.01,20592.44,9697.52,Jordan Hughes
ORD-2781875,03/24/2023,SKU-012,Electronics Item SKU-012,Electronics,"Joyce, Wilson and Lam",East,4,104.54,418.16,250.12,Angela Allen
ORD-1874604,28/05/2023,SKU-016,Furniture Item SKU-016,Furniture,"Brown, Valdez and Lucas",West,10,541.42,5414.2,2285.61,Herbert Garcia
ORD-2877649,2023-09-15,SKU-013,Electronics Item SKU-013,ELECTRONICS,"Reid, Ferguson and Sanchez",North,20,155.56,3111.2,1556.22,Scott Griffin
ORD-4841243,25-Jul-2023,SKU-037,Electronics Item SKU-037,Electronics,Spencer-Lee,North,-10,549.79,5497.9,2866.81,Emily Ramirez
ORD-9556164,2023-05-06,SKU-002,Electronics Item SKU-002,Electronics,Sandoval-Cunningham,East,6,430.56,2583.36,1572.0,Anne Johnson
ORD-2376326,05-Nov-2023,SKU-022,Food & Beverage Item SKU-022,Food & Beverage,"Brown, Valdez and Lucas",Central,7,31.53,220.71,151.27,Victor Lewis
ORD-9429827,15/07/2023,SKU-035,Clothing Item SKU-035,Clothing,Ryan PLC,Central,19,215.51,4094.69,1937.53,Jeremy Sanchez
ORD-2425760,08/04/2023,SKU-003,Clothing Item SKU-003,clothing,"Schmidt, Hansen and Stewart",Central,44,95.64,4208.16,1862.84,David Ortega
ORD-1157926,04-Feb-2023,SKU-098,Office Supplies Item SKU-098,Office Supplies,Ramirez-Bean,Central,81,37.3,3021.3,2979.34,Johnathan Welch
ORD-5076749,28-Mar-2023,SKU-019,Electronics Item SKU-019,Electronics,"Hensley, Powell and David",West,20,346.94,6938.8,4311.05,Marie Proctor
ORD-4793494,10/09/2023,SKU-033,Furniture Item SKU-033,Furniture,Baxter Inc,West,26,340.1,8842.6,4581.77,Zachary Kaiser
ORD-3160782,11-Aug-2023,SKU-098,Office Supplies Item SKU-098,Office Supplies,White-Estes,North,71,55.67,3952.57,3911.08,Lisa Miller
ORD-6384696,23-Sep-2023,SKU-012,Electronics Item SKU-012,Electronics,"Martin, Rose and Obrien",North,6,1112.8,6676.8,3401.32,Samantha Griffin
ORD-1218299,2023-03-17,SKU-001,Electronics Item SKU-001,Electronics,"Daniels, Adkins and Brown",East,7,265.93,1861.51,868.33,Melissa Reeves
ORD-5164755,2023-11-20,SKU-009,Electronics Item SKU-009,Electronics,Rasmussen LLC,South,22,462.38,10172.36,5126.25,Victor Waller
ORD-5983486,2023-07-04,SKU-019,Electronics Item SKU-019,electronics,Marshall-Petersen,East,1,534.55,534.55,303.75,Amber Garza
ORD-1951051,05-May-2023,SKU-009,Electronics Item SKU-009,ELECTRONICS,Williams and Sons,North,26,884.59,22999.34,13826.58,Sharon Mercado
ORD-8890729,16-Jun-2023,SKU-010,Food & Beverage Item SKU-010,Food & Beverage,"Holmes, Williams and Wright",South,26,24.66,641.16,434.69,Andrew Ellis
ORD-2424735,02/08/2023,SKU-023,Office Supplies Item SKU-023,OFFICE SUPPLIES,Diaz Inc,East,49,56.62,2774.38,1502.27,Tammy Leblanc
ORD-5210656,2023-03-27,SKU-004,Furniture Item SKU-004,Furniture,Johnson-Doyle,North,21,222.24,4667.04,2025.31,Matthew Stokes
ORD-6895559,10/20/2023,SKU-031,Clothing Item SKU-031,Clothing,Dickson-Brady,East,34,125.45,4265.3,1455.13,Dawn Gutierrez
ORD-7845845,04/19/2023,SKU-029,Furniture Item SKU-029,Furniture,"Arroyo, Miller and Tucker",South,28,742.94,20802.32,8845.92,Brandon Spencer
ORD-4225388,13/08/2023,SKU-005,Furniture Item SKU-005,Furniture,Smith PLC,South,34,693.16,23567.44,11193.25,Stephanie Holloway
ORD-1191859,28/05/2023,SKU-018,Food & Beverage Item SKU-018,Food & Beverage,"Johnston, Sanchez and Kennedy",Central,48,15.95,765.6,452.83,Ian Young
ORD-4442778,10/30/2023,SKU-003,Clothing Item SKU-003,Clothing,"Ferrell, Rice and Maddox",Central,29,93.02,2697.58,863.42,Phillip Clark
ORD-1364100,06/03/2023,SKU-028,Electronics Item SKU-028,Electronics,Williams-Cook,North,36,460.12,16564.32,9673.87,Jennifer Burton
ORD-4300220,04/08/2023,SKU-021,Furniture Item SKU-021,Furniture,"Rodriguez, Figueroa and Sanchez",South,17,146.75,2494.75,1019.9,Kimberly Lee
ORD-8249594,09/01/2023,SKU-010,Food & Beverage Item SKU-010,Food & Beverage,Figueroa PLC,Central,8,25.48,203.84,124.72,Stephanie Taylor
ORD-1502715,2023-09-22,SKU-006,Furniture Item SKU-006,FURNITURE,Doyle Ltd,West,32,613.01,19616.32,11564.33,Daniel Clark
ORD-9422849,2023-12-19,SKU-025,Office Supplies Item SKU-025,Office Supplies,Johnson-Rogers,South,7,121.62,851.34,367.58,Amy Walker
ORD-4112947,03/13/2023,SKU-003,Clothing Item SKU-003,Clothing,Figueroa PLC,West,28,87.44,2448.32,866.37,Jason King
ORD-5380404,22-Dec-2023,SKU-098,Office Supplies Item SKU-098,Office Supplies,"Ross, Robinson and Bright",South,77,66.98,5157.46,4934.3,Stacy Pierce DDS
ORD-3556585,24/04/2023,SKU-033,Furniture Item SKU-033,furniture,Hancock Inc,East,46,360.98,16605.08,8146.08,Vanessa Mcguire
ORD-8587837,2023-05-16,SKU-012,Electronics Item SKU-012,Electronics,Novak PLC,North,44,1007.24,44318.56,26093.86,William Sanders
ORD-9442235,10/11/2023,SKU-033,Furniture Item SKU-033,Furniture,"Martin, Rose and Obrien",Central,43,449.68,19336.24,8249.29,Kelly Powell
ORD-8097975,04-Dec-2023,SKU-024,Furniture Item SKU-024,Furniture,Hill Inc,West,38,589.22,22390.36,11028.06,Mark Alexander
ORD-5177662,12/11/2023,SKU-019,Electronics Item SKU-019,Electronics,"Carroll, Sullivan and Bass",Central,46,490.53,22564.38,12800.47,Christine Wilson DDS
ORD-8524049,2023-10-02,SKU-009,Electronics Item SKU-009,ELECTRONICS,"Simmons, Meadows and Griffin",South,16,515.83,8253.28,,Amy Bailey
ORD-3630064,19-Apr-2023,SKU-022,Food & Beverage Item SKU-022,Food & Beverage,Walker-Jones,West,8,79.55,636.4,373.07,Steven Dunn
ORD-1861987,07-Sep-2023,SKU-030,Office Supplies Item SKU-030,Office Supplies,"Schmidt, Hansen and Stewart",Central,6,92.66,555.96,228.26,John Nguyen
ORD-4903872,02/13/2023,SKU-006,Furniture Item SKU-006,Furniture,Sandoval-Cunningham,Central,28,97.62,2733.36,1299.76,Christopher Garcia
ORD-7458184,15-Aug-2023,SKU-018,Food & Beverage Item SKU-018,Food & Beverage,Meadows PLC,Central,44,30.05,1322.2,682.57,James Cortez
ORD-1699941,2023-01-04,SKU-017,Food & Beverage Item SKU-017,Food & Beverage,"Patterson, Smith and Jones",North,41,28.48,1167.68,797.82,John Williams
ORD-1384496,2023-04-12,SKU-099,Office Supplies Item SKU-099,OFFICE SUPPLIES,"Mitchell, Nelson and Flores",West,66,65.13,,4130.11,Wanda Davis
ORD-4029979,2023-07-22,SKU-010,Food & Beverage Item SKU-010,food & beverage,Suarez LLC,West,10,15.73,157.3,78.68,Lori Black
ORD-8334367,2023-07-16,SKU-028,Electronics Item SKU-028,Electronics,Anderson Group,Central,41,822.89,33738.49,17787.44,Matthew Gonzalez
ORD-5015070,17/07/2023,SKU-017,Food & Beverage Item SKU-017,Food & Beverage,Reed Group,East,26,54.87,1426.62,878.96,Kelly Smith
ORD-6785543,2023-05-23,SKU-032,Clothing Item SKU-032,clothing,"Mccall, Hanson and Alvarado",South,36,135.5,4878.0,2257.73,Denise Little
ORD-5403712,03/11/2023,SKU-011,Office Supplies Item SKU-011,Office Supplies,"Stanley, Tucker and Lee",Central,1,36.77,36.77,17.84,Amy Taylor
ORD-6264210,08/06/2023,SKU-021,Furniture Item SKU-021,Furniture,"Joyce, Wilson and Lam",West,19,771.66,14661.54,7766.51,Mark Zamora
ORD-1751672,05-Nov-2023,SKU-006,Furniture Item SKU-006,Furniture,"Rodriguez, Brennan and Garrison",West,37,838.17,31012.29,16822.46,Jessica Smith
ORD-5651461,31-Dec-2023,SKU-036,Electronics Item SKU-036,ELECTRONICS,Cortez LLC,West,14,544.12,7617.68,4262.82,James Grimes
ORD-7280082,2023-01-09,SKU-018,Food & Beverage Item SKU-018,Food & Beverage,Nolan-Flynn,East,43,43.49,1870.07,1187.88,Sara Mclean
ORD-6860498,29/04/2023,SKU-018,Food & Beverage Item SKU-018,Food & Beverage,Wilkerson-Day,West,3,40.81,122.43,63.38,Melissa Bowen
ORD-6884501,05-Aug-2023,SKU-029,Furniture Item SKU-029,furniture,,Central,16,894.24,14307.84,,Hayley Wilson
ORD-6105675,02/04/2023,SKU-032,Clothing Item SKU-032,Clothing,Hooper PLC,North,26,26.1,678.6,252.62,Angel Barnett
ORD-4996614,16-Jun-2023,SKU-016,Furniture Item SKU-016,Furniture,Frazier Inc,North,1,792.16,792.16,327.83,Mark Mcmahon
ORD-6532337,14/04/2023,SKU-015,Furniture Item SKU-015,FURNITURE,Reid-Poole,Central,13,281.53,3659.89,1607.2,Caitlin Shaw
ORD-7340280,04/06/2023,SKU-009,Electronics Item SKU-009,ELECTRONICS,Jones Inc,West,26,236.61,6151.86,3782.46,Stephanie Morris
ORD-2797459,04/15/2023,SKU-036,Electronics Item SKU-036,Electronics,Williams PLC,Central,49,1174.44,57547.56,30788.54,Lindsay Pacheco
ORD-1798938,28-Aug-2023,SKU-023,Office Supplies Item SKU-023,Office Supplies,May-Ross,South,28,112.68,3155.04,1395.55,Betty Harris
ORD-3535634,12-Jan-2023,SKU-014,Electronics Item SKU-014,Electronics,"Mcclure, Ward and Lee",South,18,1145.54,20619.72,12098.3,Jacqueline Thompson
ORD-1385216,2023-07-31,SKU-020,Food & Beverage Item SKU-020,Food & Beverage,Smith-Bowen,Central,1,66.92,66.92,35.73,Kara Sanders MD
ORD-5599970,10-Jul-2023,SKU-017,Food & Beverage Item SKU-017,food & beverage,Blair PLC,South,24,58.26,1398.24,881.61,Charles Montgomery
ORD-3621766,2023-06-24,SKU-028,Electronics Item SKU-028,Electronics,Reed Group,East,35,742.89,26001.15,14887.05,Jaime Miller
ORD-1462791,2023-12-27,SKU-015,Furniture Item SKU-015,FURNITURE,Short-Garcia,North,-8,764.09,6112.72,3564.97,Megan Massey
ORD-4403286,10/02/2023,SKU-002,Electronics Item SKU-002,ELECTRONICS,Figueroa PLC,Central,5,951.0,,2643.86,Preston Smith
ORD-8805514,2023-09-26,SKU-017,Food & Beverage Item SKU-017,Food & Beverage,Christensen PLC,West,29,78.99,2290.71,1527.33,Jessica Smith
ORD-6664747,2023-11-20,SKU-029,Furniture Item SKU-029,FURNITURE,"Reid, Ferguson and Sanchez",West,36,129.12,4648.32,2543.55,Paula Carter
ORD-7136216,2023-07-19,SKU-007,Electronics Item SKU-007,ELECTRONICS,Nolan and Sons,Central,3,512.73,1538.19,896.57,Kristin Smith
